FCLTY_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,CTPRVN_NM,SIGNGU_NM,LC_LA,LC_LO,RDNMADR_NM,LNM_ADDR,FCLTY_INFO_DC,LAST_UPDT_DE
펫수라간,반려동물업,반려동물 서비스,반려동물용품,서울특별시,광진구,37.61738623,127.046962,서울특별시 성북구 돌곶이로39길 13,서울특별시 성북구 장위동 214-31,강아지용품,20221130
펫싸롱,반려동물업,반려동물 서비스,반려동물용품,서울특별시,광진구,37.64724179,127.025356,서울특별시 도봉구 노해로 137,서울특별시 도봉구 쌍문동 372-11,강아지용품,20221130
펫싸롱,반려동물업,반려동물 서비스,반려동물용품,서울특별시,광진구,37.64659774,127.035582,서울특별시 도봉구 도봉로110길 39-9,서울특별시 도봉구 창동 651-79,강아지용품,20221130
펫쌤 방학점,반려동물업,반려동물 서비스,반려동물용품,서울특별시,광진구,37.66365227,127.034612,서울특별시 도봉구 도당로 61,서울특별시 도봉구 방학동 664-12,강아지용품,20221130
펫아이돌,반려동물업,반려동물 서비스,반려동물용품,서울특별시,광진구,37.46427919,126.917954,서울특별시 관악구 난곡로9길 24,서울특별시 관악구 신림동 680-1,강아지용품,20221130
펫액션,반려동물업,반려동물 서비스,반려동물용품,서울특별시,광진구,37.6363848,127.021954,서울특별시 강북구 수유로 75,서울특별시 강북구 수유동 1-66,강아지용품,20221130
펫오피스,반려동물업,반려동물 서비스,반려동물용품,서울특별시,광진구,37.49313901,127.118865,서울특별시 송파구 송파대로 260,서울특별시 송파구 가락동 99-3,강아지용품,20221130
펫인뷰티,반려동물업,반려동물 서비스,반려동물용품,서울특별시,광진구,37.5485266,127.048611,서울특별시 성동구 상원6길 3,서울특별시 성동구 성수동1가 13-132,강아지용품,20221130
펫찌,반려동물업,반려동물 서비스,반려동물용품,서울특별시,광진구,37.49969535,126.951201,서울특별시 동작구 상도로47길 3,서울특별시 동작구 상도1동 268-2,강아지용품,20221130
펫츠도어,반려동물업,반려동물 서비스,반려동물용품,서울특별시,광진구,37.5573279,126.943652,서울특별시 서대문구 이화여대1길 38,서울특별시 서대문구 대현동 90-58,강아지용품,20221130
펫츠모리,반려동물업,반려동물 서비스,반려동물용품,서울특별시,광진구,37.49712987,127.030384,서울특별시 강남구 강남대로84길 23,서울특별시 강남구 역삼동 824-11,강아지용품,20221130
펫츠베이 구로항동점,반려동물업,반려동물 서비스,반려동물용품,서울특별시,광진구,37.48166952,126.825394,서울특별시 구로구 서해안로 2124,서울특별시 구로구 항동 83-8,강아지용품,20221130
펫츠베이 송파삼전점,반려동물업,반려동물 서비스,반려동물용품,서울특별시,광진구,37.5036311,127.087799,서울특별시 송파구 삼전로 54,서울특별시 송파구 삼전동 28-1,강아지용품,20221130
